Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;53.866.393/0001-87;2026-07-01;2;2026-08-25;FII DE DESENVO DE ESCRITÓRIOS BOUTIQUE RESPONSABILIDADE LTDA;2024-06-17;INVESTIDOR PROFISSIONAL;BREGDBCTF009;114212.3382004;N;N;;Escritórios;Ativa;Determinado;2031-06-17;30/06;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;2;53866393000187;2768;;163117902.58;1428.19860927625;114212.3382004;-0.004253;;;0.000944217204634927
Classe;54.089.708/0001-90;2026-07-01;1;2026-08-14;EB JHSF CAPITAL FII RESIDENCIAL ALTO PADRÃO RESP LIMITADA;2024-07-23;INVESTIDOR QUALIFICADO E PROFISSIONAL;BR0IURCTF000;622900;N;N;;Multicategoria;Definida;Determinado;2031-07-01;31/12;N;S;N;N;S;BANCO DAYCOVAL S.A.;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 4090-2223;11 3138-4061;https://www.daycoval.com.br/investimento;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;54089708000190;589;15;54231819.65;87.0634446139027;622900;0.0012314;0;;0.0055
Classe;54.134.474/0001-55;2026-07-01;1;2026-08-12;RAIZZ DESENV II FII;2024-04-05;INVESTIDOR QUALIFICADO;BRRZZICTF009;111541;N;N;;Logística;Definida;Determinado;2031-03-12;31/12;N;N;N;N;S;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;54134474000155;116;108;145663433.03;1305.918299;111541;-9E-06;-9E-06;0;0.000192
Classe;54.620.584/0001-27;2026-07-01;1;2026-08-14;TISHMAN SPEYER JARDINS FII ORIZ XP FEEDER FII;2024-06-12;INVESTIDOR QUALIFICADO;BR0J4ACTF002;12889.17378;N;N;;Multicategoria;Ativa;Determinado;2032-06-12;30/06;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;54620584000127;143;;7229024.71;560.860209769008;12889.17378;-0.023268;0;0;0.001037
Classe;54.635.245/0001-14;2026-07-01;1;2026-08-14;PERSEVERA PLANO E PLANO;2025-06-04;INVESTIDOR QUALIFICADO;BR0NDZCTF033;13750000;N;N;;Multicategoria;Definida;Determinado;2030-06-01;31/12;N;S;N;N;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;54635245000114;1520;;137776811.37;10.020132;13750000;0.00575767;0.00638364;0;0.001104
Classe;54.698.848/0001-65;2026-07-01;1;2026-08-14;MAUÁ CAPITAL HIGH GRADE FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-05-06;INVESTIDOR QUALIFICADO;BRMCFACTF008;8938436;N;N;;Outros;Ativa;Determinado;2029-05-06;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;54698848000165;1272;;44751059.63;5.00658724076561;8938436;0.01095;0.008627;0.042879;0.000223
Classe;54.869.435/0001-04;2026-07-01;1;2026-08-12;ARX CHILLON REC FII;2024-06-05;INVESTIDORES EM GERAL;BR0JDNCTF003;721132;N;N;;Multicategoria;Ativa;Determinado;2031-06-29;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;54869435000104;2173;2173;68998842.21;95.681293;721132;-1E-06;-1E-06;0;0.00113
Classe;55.296.764/0001-68;2026-07-01;1;2026-08-14;AUGME CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-08-05;INVESTIDOR QUALIFICADO;BRAUGMCTF008;16946435;N;N;;Multicategoria;Ativa;Determinado;2029-08-05;30/06;N;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;55296764000168;3309;;128528722.45;7.58441067103494;16946435;0.014149;0.014942;0.042732;0.000117
Classe;55.302.190/0001-93;2026-07-01;1;2026-08-14;JARDIM PAULISTANO FII;2024-11-18;INVESTIDORES EM GERAL;BRJPAUCTF005;788799.9998;N;N;;Multicategoria;Ativa;Determinado;2031-05-09;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;55302190000193;4;0;105853330.7;134.19539899;788799.9998;-0.00079068;0;0;0.000141
Classe;55.753.193/0001-43;2026-07-01;1;2026-08-14;KINEA FÊNIX FII RESPONSABILIDADE LIMITADA;2024-08-19;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRKFENCTF001;178651;N;N;;Multicategoria;Ativa;Determinado;2039-08-19;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;55753193000143;129;;165462631.64;926.178032252828;178651;0.018735;0.011882;0;0.000613
Classe;55.985.359/0001-57;2026-07-01;1;2026-08-13;BASILICA PARTNERS GDR FII RESP LTDA CONSOLIDADA;2025-03-19;INVESTIDOR PROFISSIONAL;BRBPDRCTF002;160;N;N;;Multicategoria;Ativa;Determinado;2033-05-01;30/06;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;55985359000157;46;;1583827.65;9898.922813;160;-0.00566208;0;0;0.003871
Classe;56.012.069/0001-90;2026-07-01;1;2026-08-10;CASAS AAA SP FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-10-09;INVESTIDOR PROFISSIONAL;0;1629051.3882;N;N;;Outros;Ativa;Determinado;2029-10-09;31/12;N;S;N;N;S;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Itaim Bibi;São Paulo;SP;04543-120;113513-3144;;;www.oslodtvm.com;admfundos@oslodtvm.com;2026-07-01;1;56012069000190;2;;183901821.46;112.888901352093;1629051.3882;0.008867;0;0;0.000809
Classe;56.053.824/0001-84;2026-07-01;1;2026-08-12;FII RIO BRAVO HEDGE;2024-08-30;INVESTIDOR QUALIFICADO;BR0L9CCTF003;2423669;N;N;;Outros;Ativa;Determinado;2029-07-30;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;56053824000184;6835;6835;245345243.68;101.228857;2423669;0;0;0;0.000915
Classe;56.061.587/0001-01;2026-07-01;1;2026-08-14;FII GALAPAGOS DESENVOLVIMENTO RESP LTDA;2024-08-19;INVESTIDORES EM GERAL;BRGCDLCTF002;396111;N;N;;Logística;Ativa;Determinado;2029-08-19;30/06;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;56061587000101;2026;1974;44855656.95;113.24011944;396111;0.01448086;0;0;0.000352
Classe;56.414.379/0001-30;2026-07-01;1;2026-08-14;FII DCT - RESPONSABILIDADE LIMITADA;2024-08-27;INVESTIDOR QUALIFICADO;;30767.23531698;N;N;;Outros;Ativa;Determinado;2023-08-30;31/12;N;N;S;N;N;MAF DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;36864992000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;56414379000130;3;;37344047.67;1213.76026429617;30767.23531698;-0.004997;;;0.000321336350736294
Classe;57.109.239/0001-11;2026-07-01;1;2026-08-13;ARCH VANGUARDA UNIDADES RESIDENCIAIS FII;2026-02-03;INVESTIDOR PROFISSIONAL;BRAVURCTF006;251500;N;N;;Multicategoria;Ativa;Determinado;2030-02-01;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;57109239000111;23;;23384220.64;92.97900851;251500;0.01701733;0.01503328;-98.934876;0.002042
Classe;57.216.258/0001-47;2026-07-01;2;2026-08-20;BGR B32 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-09-09;INVESTIDOR QUALIFICADO;BR0LU9CTF002;2320087;N;N;;Escritórios;Definida;Determinado;2030-09-09;30/06;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;2;57216258000147;381;;280967304.57;121.102055470334;2320087;0.002169;0.005678;0;7.2E-05
Classe;57.231.494/0001-32;2026-07-01;1;2026-08-14;INVISTA GALPÕES FII - RESPONSABILIDADE LIMITADA;2023-06-28;INVESTIDOR PROFISSIONAL;;976000;S;N;;Multicategoria;Definida;Determinado;2099-12-31;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;57231494000132;1;;105938923.84;108.543979344262;976000;-0.006455;;;0.000141591017317247
Classe;57.378.678/0001-20;2026-07-01;1;2026-08-12;SPX RE BRAD FII;2024-12-16;INVESTIDOR PROFISSIONAL;BRSPXMCTF005;1108208;N;N;;Logística;Ativa;Determinado;2031-12-16;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;57378678000120;198;198;8985840.59;8.108442;1108208;-1E-06;-1E-06;0;0.007211
Classe;57.519.008/0001-86;2026-07-01;1;2026-08-12;STARBOARD III FII;2024-10-01;INVESTIDOR PROFISSIONAL;BR0M5TCTF004;36179;N;N;;Residencial;Ativa;Determinado;2031-10-01;28/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;57519008000186;222;113;29495253.12;815.258938;36179;-2.8E-05;-2.8E-05;0;3E-06
Classe;57.640.413/0001-58;2026-07-01;1;2026-08-14;SÃO BENEDITO FUNDO DE INVESTIMENTO IMOBILIÁRIO RESP LIMITADA;2024-10-22;INVESTIDOR QUALIFICADO;;700000;N;N;;Residencial;Ativa;Determinado;2029-07-31;31/12;N;N;S;N;N;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;16695922000109;AV PRES JUSCELINO KUBITSCHEK;1726;19 ANDAR;VILA NOVA CONCEICAO;SÃO PAULO;SP;04543000;11 4637 6633;;;WWW.IDSF.COM.BR;administracao@idsf.com.br;2026-07-01;1;57640413000158;1;1;24073086.47;34.3901235285714;700000;0.011401;0;0;0.0003
Classe;57.909.000/0001-26;2026-07-01;1;2026-08-12;VINCI OPORT LOG FII;2026-01-15;INVESTIDOR QUALIFICADO;BRVIOLCTF005;280863;N;N;;Logística;Ativa;Determinado;2030-11-11;31/12;N;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;57909000000126;9;0;27630575.05;98.377412;280863;-4E-06;-4E-06;0;0.000671
Classe;57.965.466/0001-49;2026-07-01;1;2026-08-14;WHG SP REALTY II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2024-11-25;INVESTIDOR QUALIFICADO;BR0MIGCTF000;111500.00122399;N;N;;Outros;Ativa;Determinado;2030-11-25;30/06;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;57965466000149;131;;119503472.85;1071.78001379509;111500.00122399;0.001043;0.015712;0;5.5E-05
Classe;57.976.696/0001-03;2026-07-01;1;2026-08-14;BRIO REAL ESTATE COINVESTIMENTO FII;2024-11-27;INVESTIDOR QUALIFICADO;;25400;N;N;;Residencial;Ativa;Determinado;2030-11-27;30/06;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;57976696000103;4;;26454672.03;1041.52252086614;25400;0.002043;;;0.00181657440113046
Classe;57.979.459/0001-04;2026-07-01;1;2026-08-14;MAUÁ CAPITAL LOGÍSTICA FEEDER FII;2024-11-04;INVESTIDORES EM GERAL;BRMCLGCTF003;80000000;N;N;;Outros;Ativa;Determinado;2029-11-04;31/12;S;N;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;57979459000104;14225;;875205466.61;10.940068332625;80000000;0.013667;0.007205;0;1.1E-05
Classe;58.099.321/0001-75;2026-07-01;1;2026-08-14;KINEA PRIME RESIDENCIAL I PVT FII RESPONSABILIDADE LIMITADA;2025-05-27;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRKPRPCTF007;38988189;N;N;;Residencial;Ativa;Determinado;2031-05-27;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;58099321000175;276;;40108058.45;1.02872330002299;38988189;-0.001503;0;0;0.001827
Classe;58.198.613/0001-65;2026-07-01;1;2026-08-14;ARX FUNDO DE INVESTIMENTO IMOBILIÁRIO PORTFÓLIO RENDA CDI+;2024-11-22;INVESTIDORES EM GERAL;BR0MONCTF004;1938966;N;N;;Outros;Ativa;Determinado;2031-11-22;31/12;N;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;58198613000165;4811;;192440668.8;99.2491197885884;1938966;0.013081;0.011305;0;0.00091
Classe;58.239.657/0001-96;2026-07-01;1;2026-08-12;JUBARTE BGS LOG FII;2025-09-01;INVESTIDOR QUALIFICADO;BRBGS1CTF011;143756;N;N;;Logística;Ativa;Determinado;2031-09-01;31/12;N;S;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;58239657000196;100;95;44052.61;0.30644;143756;-7E-06;-7E-06;0;0.454003
Classe;58.250.751/0001-46;2026-07-01;1;2026-08-14;FII HCO LOGISTICS OPPS;2025-03-27;INVESTIDOR QUALIFICADO;BR0NOSCTF001;295360.7545;N;N;;Logística;Ativa;Determinado;2032-03-01;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;58250751000146;1;0;27555426.82;93.29413744;295360.7545;0.00667699;0.0340745;0;0.000583
Classe;58.290.688/0001-71;2026-07-01;1;2026-08-12;SPX RE RENDA I FII;2025-02-05;INVESTIDORES EM GERAL;BR0MSMCTF007;1273090;N;N;;Multicategoria;Ativa;Determinado;2031-02-05;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;58290688000171;2928;0;126015700.48;98.984126;1273090;-1E-06;-1E-06;0;0.000788
Classe;58.350.082/0001-84;2026-07-01;1;2026-08-12;RB DESENV V FII;2025-07-22;INVESTIDOR QUALIFICADO;BRDRIMR03M12;69323;N;N;;Residencial;Ativa;Determinado;2031-12-19;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;58350082000184;238;233;66052235.52;952.81848;69323;-1.4E-05;-1.4E-05;0;0.000959
Classe;58.478.226/0001-82;2026-07-01;1;2026-08-14;FII MANATI TURMALINA;2025-02-13;INVESTIDOR PROFISSIONAL;BR0NAKCTF007;492440.5407;N;N;;Multicategoria;Definida;Determinado;2030-02-01;31/12;S;S;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;58478226000182;4;;63019541.6;127.9739103;492440.5407;0.01706214;0;0;8.7E-05
Classe;58.863.998/0001-38;2026-07-01;1;2026-08-14;XP LOGÍSTICO PRIME YIELD FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-01-14;INVESTIDORES EM GERAL;BR0N40CTF006;44375000;N;N;;Logística;Ativa;Determinado;2030-01-14;31/12;S;S;N;S;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;58863998000138;12334;;499750845.32;11.2619908804507;44375000;0.003803;0.010583;0;0.001111
Classe;59.137.587/0001-28;2026-07-01;1;2026-08-14;VALORA CRI PRÉ I FEEDER II FII - RL;2025-12-01;INVESTIDOR PROFISSIONAL;BR0QJJCTF003;2429401.3206;N;N;;Outros;Ativa;Determinado;2030-12-01;30/06;S;N;N;S;S;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br;2026-07-01;1;59137587000128;162;;203486785.36;83.760054;2429401.3206;0.02342818;0.01871246;0;3.2E-05
Classe;59.158.574/0001-35;2026-07-01;1;2026-08-14;LCP RENDA IMOBILIARIA MASTER FII;2025-01-29;INVESTIDOR PROFISSIONAL;BR0N7HCTF004;4268696;N;N;;Outros;Ativa;Determinado;2030-01-29;31/12;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;59158574000135;116;;422079423.82;98.8778361869761;4268696;0.009733;0.009293;0;0.001364
Classe;59.196.234/0001-07;2026-07-01;1;2026-08-14;LCP RENDA IMOBILIÁRIA FEEDER FII;2025-01-30;INVESTIDORES EM GERAL;BR0N81CTF000;3049473;N;N;;Outros;Ativa;Determinado;2030-01-30;31/12;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;59196234000107;8064;;329886504;108.178201282648;3049473;0.014757;0.008316;0;3E-05
Classe;59.306.587/0001-04;2026-07-01;1;2026-08-14;VINCI MOZAK RESIDENCIAL II FII RESP LTDA;2025-02-05;INVESTIDOR QUALIFICADO;BRVIMOCTF029;342044.44027413;N;N;;Residencial;Ativa;Determinado;2031-02-05;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;59306587000104;130;;37489364.93;109.603783940924;342044.44027413;0.009884;0.001653;;0.0013729571065316
Classe;59.337.307/0001-25;2026-07-01;1;2026-08-12;RIZA ONYX FII;2025-03-10;INVESTIDOR QUALIFICADO;BR0NBVCTF002;577656;N;N;;Multicategoria;Ativa;Determinado;2030-03-10;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;59337307000125;499;498;56445766.75;97.715192;577656;-2E-06;-2E-06;0;0.001301
Classe;59.436.431/0001-48;2026-07-01;1;2026-08-14;KINEA DESENVOLVIMENTO LOGÍSTICO II FII;2026-05-25;INVESTIDORES EM GERAL;BRKDLGCTF013;44960007.73865;N;N;;Logística;Ativa;Determinado;2031-05-29;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;59436431000148;3930;;465596482.64;10.355791870555;44960007.73865;0.025374;0;0;0.001132
Classe;59.604.698/0001-05;2026-07-01;1;2026-08-14;MANATÍ RENDA CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO;2025-02-21;INVESTIDORES EM GERAL;BR0NETCTF000;1814210;N;N;;Outros;Ativa;Determinado;2031-04-03;31/12;N;N;S;N;N;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;59604698000105;6089;;181908703.64;100.268824248571;1814210;0.013828;0.01199;0;0.0011
Classe;59.658.166/0001-42;2026-07-01;1;2026-08-14;BTG AAA CAJAMAR FII;2025-03-28;INVESTIDOR QUALIFICADO;BR0NIQCTF007;79185608;N;N;;Logística;Ativa;Determinado;2029-03-28;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;59658166000142;10038;9334;856559923.33;10.817116;79185608;0;0;0;0.000838
