Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;03.251.720/0001-18;2026-03-01;1;2026-04-15;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;03.251.720/0001-18;2026-04-01;3;2026-06-01;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;03.251.720/0001-18;2026-05-01;1;2026-06-15;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;03.251.720/0001-18;2026-06-01;1;2026-07-13;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;03.251.720/0001-18;2026-07-01;1;2026-08-12;FII PROJ AGUA BRANCA;2023-12-29;INVESTIDORES EM GERAL;BRFPABCTF011;750000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;03.507.519/0001-59;2026-01-01;1;2026-02-13;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.507.519/0001-59;2026-02-01;1;2026-03-13;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.507.519/0001-59;2026-03-01;1;2026-04-14;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.507.519/0001-59;2026-04-01;1;2026-05-15;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.507.519/0001-59;2026-05-01;1;2026-06-15;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.507.519/0001-59;2026-06-01;1;2026-07-15;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;03.507.519/0001-59;2026-07-01;1;2026-08-14;SHOPPING PÁTIO HIGIENÓPOLIS FII DE RESPONSABILIDADE LIMITADA;1999-10-15;INVESTIDORES EM GERAL;BRSHPHCTF008;608950;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;03.683.056/0001-86;2026-01-01;1;2026-02-13;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-02-01;1;2026-03-13;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-03-01;1;2026-04-15;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-04-01;1;2026-05-13;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-05-01;1;2026-06-15;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-06-01;1;2026-07-15;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.683.056/0001-86;2026-07-01;1;2026-08-14;FUNDO DE INV. IMOBILIÁRIO RIO BRAVO RENDA CORPORATIVA;2000-01-12;INVESTIDORES EM GERAL;BRRCRBCTF000;3690695;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-01-01;1;2026-02-23;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-02-01;1;2026-03-13;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-03-01;1;2026-04-09;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-04-01;1;2026-05-11;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-05-01;1;2026-06-09;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;03.855.441/0001-63;2026-06-01;1;2026-07-14;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;03.855.441/0001-63;2026-07-01;1;2026-08-11;RB LOGISTICA FII DE RESPONSABILIDADE LIMITADA;2000-05-02;INVESTIDOR QUALIFICADO;0;144210661;N;N;;Logística;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - Bloco B;Vila Olímpia;São Paulo;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;04.066.582/0001-60;2026-01-01;1;2026-02-13;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-02-01;1;2026-03-13;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-03-01;1;2026-04-14;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-04-01;1;2026-05-12;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-05-01;1;2026-06-15;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-06-01;1;2026-07-13;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.066.582/0001-60;2026-07-01;1;2026-08-12;HOSPITAL CRIANCA FII;2000-10-03;INVESTIDORES EM GERAL;BRHCRICTF006;200000;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.141.645/0001-03;2026-01-01;1;2026-02-11;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-02-01;1;2026-03-12;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-03-01;1;2026-04-14;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-04-01;1;2026-05-14;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-05-01;1;2026-06-12;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-06-01;1;2026-07-14;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.141.645/0001-03;2026-07-01;1;2026-08-12;FII CONTINENTAL SQUARE FARIA LIMA - RESP. LIMITADA;2000-08-29;INVESTIDORES EM GERAL;BRFLMACTF009;1380670;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br
Classe;04.644.612/0001-78;2026-01-01;1;2026-02-09;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2044676.01522874;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-02-01;1;2026-03-09;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-03-01;1;2026-04-09;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-04-01;1;2026-05-07;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-05-01;1;2026-06-09;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-06-01;1;2026-07-09;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.644.612/0001-78;2026-07-01;1;2026-08-07;STARK FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2021-09-13;INVESTIDOR PROFISSIONAL;BROLMPCTF009;2081002.66324455;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br
Classe;04.722.883/0001-02;2026-01-01;1;2026-02-13;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.722.883/0001-02;2026-02-01;1;2026-03-13;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.722.883/0001-02;2026-03-01;1;2026-04-15;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.722.883/0001-02;2026-04-01;2;2026-05-20;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;04.722.883/0001-02;2026-05-01;1;2026-06-15;TORRE NORTE FII;2001-10-10;INVESTIDORES EM GERAL;BRTRNTCTF013;3935562;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
